lat,long
45.787676,15.917903
45.777111,15.962945
45.439345,16.281733
42.456917,14.22846
43.517657,16.450377
43.517662,16.450361
43.517662,16.450361
45.811237,15.950472
45.811213,15.95049
42.455706,14.225657
45.344722,18.42352
43.517617,16.475049
43.303453,17.007859
45.330399,18.419144
45.803138,15.958724
43.517696,16.450287
45.356741,14.431501
45.330227,18.41907
45.439346,16.281733
43.517675,16.450353
43.272251,17.054274
43.508215,16.441684
43.508442,16.455002
45.330359,18.419131
43.508053,16.44175
45.330459,18.419177
42.631128,18.182123
43.508459,16.455003
45.786389,16.005632
45.81049,15.97817
43.517663,16.450399
45.811237,15.950424
45.439346,16.281735
45.330339,18.41916
45.330364,18.418911
43.517679,16.450347
43.517662,16.450292
45.439345,16.281733
42.455674,14.225699
43.51767,16.450353
45.341778,14.416613
45.811229,15.950424
45.811244,15.950421
43.272253,17.054275
45.777086,15.962936
43.517671,16.450369
45.439345,16.281733
45.336032,14.31056
43.517663,16.450294
45.330364,18.418911
45.146833,18.001727
43.517663,16.474926
45.330359,18.419131
43.517684,16.450381
43.272252,17.054273
46.164134,16.814461
45.777026,15.962884
42.58072,18.226895
45.330453,18.419179
42.456909,14.228452
43.272214,17.054281
42.491723,14.182244
45.776458,15.961055
43.272253,17.054275
45.330451,18.419178
43.517536,16.443299
43.517639,16.434774
43.51766,16.450293
45.330364,18.418911
45.799643,15.962121
45.330163,18.419042
45.343266,18.42296
46.424898,16.430947
46.368146,16.414403
43.508142,16.441696
45.811242,15.950423
42.460641,14.216763
43.51762,16.474904
46.085347,16.310443
45.330712,18.419276
43.508178,16.441751
45.777094,15.962914
45.330227,18.41907
42.455722,14.225691
43.517666,16.450362
45.811208,15.950446
43.272255,17.054261
45.79895,15.97422
42.45572,14.225644
45.806792,15.981701
45.811237,15.950337
45.776943,15.962978
44.117397,9.848948
45.776943,15.962978
43.517646,16.434803
42.421799,14.15634
45.827561,15.984203
45.814691,15.871946
45.805605,15.800258
43.517671,16.450388
42.437122,14.182637
43.517655,16.434781
43.272252,17.054273
42.455062,14.226541
43.50821,16.44166
43.508057,16.441684
45.811241,15.950422
45.777091,15.962927
42.427506,14.276686
45.439345,16.281733
46.140573,15.896229
45.777084,15.96296
45.744887,16.000771
43.508459,16.454976
45.814654,15.872054
43.508113,16.441625
45.330365,18.419132
45.776426,15.960994
43.508027,16.441742
45.330373,18.419135
43.508191,16.441635
45.777026,15.962884
45.787676,15.917903
45.343743,18.423233
45.330359,18.419131
43.517656,16.474998
45.439345,16.281733
42.452661,14.225714
43.27221,17.054258
45.777077,15.962857
42.464629,14.18673
43.508165,16.441499
45.795531,15.824868
45.330379,18.419136
42.482743,14.194261
43.508453,16.454985
45.330255,18.41899
43.517688,16.450377
43.517667,16.450372
45.330212,18.41894
45.345628,18.423801
43.508344,16.441215
45.80421,15.965611
45.811201,15.950431
42.460526,14.216737
45.193955,17.485379
45.811214,15.950541
43.27221,17.054258
43.517664,16.450355
45.811221,15.950464
43.517663,16.450403
43.517697,16.450322
43.517697,16.450322
45.78235,15.926606
45.776934,15.962966
46.164134,16.814461
43.272251,17.054273
45.814127,15.999057
45.775163,15.999002
43.508456,16.45499
45.803145,15.958708
43.517672,16.45036
42.462264,14.205403
45.811251,15.950511
45.523763,18.624204
45.064862,7.636737
45.811203,15.972061
43.272221,17.054278
45.330447,18.419176
43.508163,16.441665
45.439336,16.281662
44.521669,14.501853
45.335236,14.30419
42.489126,14.175796
43.517671,16.450357
44.521665,14.501894
45.777095,15.96295
46.164134,16.814461
45.777108,15.962936
45.330067,18.418817
42.901013,16.859
43.530816,16.489987
45.330226,18.418843
43.517678,16.45033
45.330382,18.419138
45.330311,18.419118
42.42164,14.156584
43.517677,16.45035
43.507976,16.441833
45.788771,15.963976
45.806792,15.981701
42.455713,14.22571
46.34767,16.362354
45.330204,18.41899
43.508165,16.441562
43.508208,16.441653
43.272255,17.054261
45.788249,15.921025
45.811233,15.950365
45.811219,15.95043
43.517663,16.450376
45.806792,15.981701
45.776984,15.962925
43.517662,16.450292
43.51767,16.450412
43.517681,16.450345
43.517662,16.450368
42.456915,14.228476
42.45571,14.225732
42.460401,14.216868
43.517681,16.450339
43.517697,16.450323
45.330255,18.41899
42.45572,14.225702
45.814195,15.874145
