lat,long
42.484233,14.186744
45.33234,14.437995
45.555172,18.719715
42.495561,14.129125
43.272158,17.054379
42.660084,18.062222
43.272158,17.054379
43.272183,17.054322
42.489082,14.175769
42.495509,14.128996
43.303392,17.007521
45.56376,18.670308
43.2722,17.054292
43.272197,17.054298
45.808609,15.953405
45.823627,16.007921
45.829519,16.01254
43.750643,15.883166
45.289246,18.781406
45.736514,16.040751
43.272205,17.054287
45.829243,16.012311
45.829243,16.012311
45.829243,16.012311
45.298407,18.804085
45.810546,15.927172
42.660373,18.06185
43.551362,16.364603
43.50589,16.465277
45.829243,16.012311
45.81444,15.97798
42.444649,14.202862
45.764087,15.981732
45.563567,18.667411
43.2722,17.054292
42.660064,18.062261
42.495565,14.128942
45.828414,16.016894
44.845813,13.844659
42.455124,14.226588
45.803495,15.993562
42.660074,18.062209
43.272205,17.054287
46.303499,16.338712
42.66009,18.062257
43.51766,16.43481
45.200232,13.889473
42.444649,14.202862
45.289224,18.781437
43.303402,17.007914
43.272197,17.054298
42.455739,14.225769
43.272158,17.054379
42.495508,14.12903
45.795544,15.824886
42.495561,14.129125
42.455748,14.225706
45.079239,15.431447
42.421684,14.156423
43.272161,17.054355
43.505894,16.465223
42.660064,18.062261
45.828414,16.016894
45.343307,14.38232
45.762154,15.986994
45.828829,16.014603
45.764069,15.98173
42.495567,14.128935
45.806792,15.981701
42.444649,14.202862
43.272197,17.054298
43.272205,17.054287
