participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415255306134
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Dario Franceschini, 27, 23, 19, 12, 4, 4, 4, 4, 4, 4, 2, 6
Massimiliano Panarari, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Romana Petri, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Luca Sofri, 2, 2, 2, 2, 2, 2, 2, 7, 12, 12, 12, 9
Anna Masera, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
Sonia Peronaci, 3, 3, 6, 6, 6, 6, 2, 2, 2, 1, 3, 3
Bruno Tognolini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
David Riondino, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
