participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415205806288
Dario Franceschini, 91, 63, 39, 36, 30, 31, 49, 52, 46, 51, 40, 22
Luca Sofri, 43, 45, 41, 43, 64, 63, 53, 45, 21, 14, 17, 28
Beppe Severgnini, 36, 29, 31, 31, 31, 28, 18, 20, 18, 27, 27, 17
Sonia Peronaci, 34, 39, 28, 19, 14, 12, 12, 10, 9, 9, 12, 18
Arianna Ciccone, 21, 24, 28, 25, 20, 9, 7, 6, 11, 12, 10, 6
Romana Petri, 3, 3, 3, 3, 3, 13, 15, 15, 15, 8, 8, 8
Anna Masera, 3, 3, 3, 3, 3, 3, 3, 3, 3, 17, 21, 29
Samuele Bersani, 7, 7, 7, 7, 7, 4, 9, 9, 9, 8, 8, 8
Silvia Ballestra, 9, 9, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6
Marino Sinibaldi, 3, 6, 6, 6, 6, 6, 2, 6, 6, 9, 9, 9
