participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415213006289
Dario Franceschini, 46, 51, 40, 22, 25, 32, 33, 49, 52, 43, 44, 42
Luca Sofri, 21, 14, 17, 28, 36, 34, 33, 23, 8, 10, 9, 6
Anna Masera, 3, 17, 21, 29, 32, 26, 19, 17, 9, 9, 9, 9
Sonia Peronaci, 9, 9, 12, 18, 18, 15, 11, 11, 11, 11, 3, 3
Beppe Severgnini, 18, 27, 27, 17, 9, 3, 3, 3, 3, 3, 3, 8
Andrea Iannuzzi, 11, 12, 10, 6, 4, 4, 6, 6, 6, 10, 8, 6
Silvia Ballestra, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 18
Arianna Ciccone, 11, 12, 10, 6, 4, 4, 6, 6, 6, 6, 6, 6
Samuele Bersani, 9, 8, 8, 8, 8, 8, 8, 8, 3, 3, 3, 3
Romana Petri, 15, 8, 8, 8, 8, 3, 3, 3, 3, 4, 6, 6
