participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415443406183
Massimo Mantellini, 1, 1, 26, 39, 83, 153, 176, 175, 158, 94, 45, 25
Luca Sofri, 13, 24, 19, 30, 62, 76, 94, 90, 65, 45, 28, 21
Beppe Severgnini, 24, 33, 38, 37, 39, 28, 29, 30, 30, 24, 17, 7
Arianna Ciccone, 21, 22, 15, 23, 24, 22, 21, 13, 13, 13, 13, 13
Massimiliano Panarari, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 3
Dario Franceschini, 6, 6, 8, 10, 12, 12, 12, 7, 11, 23, 27, 26
Marino Sinibaldi, 1, 9, 12, 18, 20, 20, 18, 12, 12, 12, 12, 12
Enrico Mentana, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
David Riondino, 6, 8, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Andrea Iannuzzi, 12, 10, 6, 11, 15, 15, 15, 8, 8, 8, 8, 8
