participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415316506143
Dario Franceschini, 80, 73, 56, 42, 44, 31, 37, 36, 46, 48, 44, 45
Luca Sofri, 36, 38, 27, 23, 22, 20, 19, 23, 29, 23, 23, 29
Enrico Mentana, 25, 39, 39, 33, 21, 9, 8, 8, 7, 9, 9, 9
Beppe Severgnini, 9, 12, 11, 12, 12, 8, 6, 6, 15, 20, 25, 22
Marino Sinibaldi, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6
Samuele Bersani, 7, 7, 7, 7, 7, 6, 10, 19, 20, 16, 12, 5
Sonia Peronaci, 12, 9, 6, 6, 12, 12, 12, 12, 8, 7, 9, 9
Anna Masera, 17, 13, 6, 6, 8, 6, 6, 6, 6, 6, 6, 6
Silvia Ballestra, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
