participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415395706161
Luca Sofri, 32, 29, 27, 27, 23, 13, 20, 29, 35, 55, 59, 54
Anna Masera, 32, 35, 30, 30, 17, 10, 20, 29, 30, 39, 54, 45
Arianna Ciccone, 45, 48, 37, 35, 28, 13, 14, 23, 18, 27, 33, 28
Andrea Iannuzzi, 25, 40, 40, 40, 32, 22, 19, 24, 19, 17, 14, 14
Dario Franceschini, 36, 34, 25, 18, 14, 14, 16, 19, 21, 21, 14, 13
Beppe Severgnini, 17, 17, 17, 17, 18, 15, 23, 24, 21, 21, 19, 23
Massimiliano Panarari, 13, 21, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
Massimo Mantellini, 20, 35, 33, 32, 25, 10, 10, 10, 6, 6, 6, 6
Samuele Bersani, 14, 20, 24, 30, 31, 19, 14, 7, 7, 7, 7, 7
Enrico Mentana, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 15, 15
