participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415379506154
Dario Franceschini, 155, 117, 75, 76, 41, 36, 50, 44, 49, 86, 86, 88
Luca Sofri, 41, 41, 42, 38, 22, 12, 21, 24, 24, 21, 12, 15
Beppe Severgnini, 15, 15, 17, 18, 9, 11, 21, 24, 24, 20, 13, 8
Andrea Iannuzzi, 6, 6, 6, 6, 6, 9, 16, 24, 24, 18, 14, 14
Massimo Mantellini, 14, 13, 9, 12, 5, 5, 5, 5, 9, 18, 24, 30
Romana Petri, 6, 9, 12, 15, 15, 13, 7, 7, 7, 7, 7, 3
Sonia Peronaci, 1, 1, 1, 1, 7, 12, 18, 17, 13, 9, 7, 9
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
David Riondino, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Pietrangelo Buttafuoco, 5, 3, 3, 7, 9, 6, 6, 4, 4, 4, 4, 4
