participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415312906158
Dario Franceschini, 39, 46, 62, 77, 80, 73, 56, 42, 44, 31, 37, 36
Luca Sofri, 43, 33, 39, 33, 36, 38, 27, 23, 22, 20, 19, 23
Enrico Mentana, 3, 3, 3, 15, 25, 39, 39, 33, 21, 9, 8, 8
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3
Marino Sinibaldi, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Anna Masera, 20, 21, 19, 13, 17, 13, 6, 6, 8, 6, 6, 6
Massimo Mantellini, 64, 28, 9, 7, 5, 5, 3, 3, 3, 3, 3, 3
Beppe Severgnini, 16, 10, 10, 9, 9, 12, 11, 12, 12, 8, 6, 6
Arianna Ciccone, 19, 18, 18, 11, 6, 6, 6, 6, 6, 6, 6, 6
Sonia Peronaci, 6, 9, 9, 9, 12, 9, 6, 6, 12, 12, 12, 12
