participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415230106143
Dario Franceschini, 28, 53, 57, 58, 52, 33, 33, 39, 33, 31, 29, 27
Massimo Mantellini, 7, 12, 17, 20, 24, 31, 38, 39, 41, 28, 17, 13
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Beppe Severgnini, 22, 21, 14, 9, 7, 7, 9, 16, 22, 21, 24, 23
Luca Sofri, 30, 17, 11, 8, 5, 3, 3, 3, 3, 3, 3, 6
Samuele Bersani, 9, 9, 7, 6, 6, 6, 9, 6, 8, 9, 8, 3
Romana Petri, 6, 6, 9, 6, 6, 6, 6, 6, 6, 6, 6, 6
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Pietrangelo Buttafuoco, 18, 18, 14, 7, 3, 3, 3, 1, 1, 1, 1, 1
Sonia Peronaci, 4, 4, 4, 4, 4, 4, 3, 6, 6, 7, 7, 9
