participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415394806160
Luca Sofri, 26, 32, 29, 27, 27, 23, 13, 20, 29, 35, 55, 59
Arianna Ciccone, 40, 45, 48, 37, 35, 28, 13, 14, 23, 18, 27, 33
Anna Masera, 29, 32, 35, 30, 30, 17, 10, 20, 29, 30, 39, 54
Andrea Iannuzzi, 20, 25, 40, 40, 40, 32, 22, 19, 24, 19, 17, 14
Dario Franceschini, 34, 36, 34, 25, 18, 14, 14, 16, 19, 21, 21, 14
Beppe Severgnini, 17, 17, 17, 17, 17, 18, 15, 23, 24, 21, 21, 19
Massimo Mantellini, 10, 20, 35, 33, 32, 25, 10, 10, 10, 6, 6, 6
Massimiliano Panarari, 3, 13, 21, 18, 18, 18, 18, 18, 18, 18, 18, 18
Samuele Bersani, 12, 14, 20, 24, 30, 31, 19, 14, 7, 7, 7, 7
Enrico Mentana, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 15
