participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415270606225
Dario Franceschini, 21, 28, 24, 17, 19, 13, 17, 20, 23, 40, 63, 159
Beppe Severgnini, 32, 37, 33, 31, 35, 34, 29, 27, 24, 26, 24, 25
Massimo Mantellini, 46, 47, 40, 40, 37, 24, 17, 11, 9, 9, 7, 7
Luca Sofri, 12, 12, 8, 6, 6, 3, 3, 3, 12, 57, 79, 87
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Aldo Cazzullo, 3, 4, 6, 6, 6, 6, 11, 12, 12, 12, 6, 6
Anna Masera, 8, 9, 9, 13, 8, 6, 6, 6, 6, 6, 6, 6
Massimiliano Panarari, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7
Daria Bignardi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Marino Sinibaldi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
