participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415335406131
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Dario Franceschini, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Marino Sinibaldi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Pietrangelo Buttafuoco, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Romana Petri, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Sonia Peronaci, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
Enrico Mentana, 4, 6, 6, 6, 6, 7, 6, 6, 6, 2, 2, 2
Beppe Severgnini, 9, 9, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3
Massimo Mantellini, 9, 9, 9, 1, 3, 3, 3, 3, 3, 3, 3, 3
