participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415469506166
Luca Sofri, 58, 75, 63, 70, 88, 87, 88, 78, 66, 47, 40, 33
Dario Franceschini, 137, 132, 116, 93, 54, 46, 47, 38, 36, 34, 19, 39
Massimo Mantellini, 22, 18, 11, 9, 9, 9, 9, 9, 19, 29, 39, 62
Beppe Severgnini, 22, 19, 12, 17, 17, 13, 14, 13, 17, 18, 21, 18
Anna Masera, 12, 10, 10, 7, 21, 26, 30, 29, 18, 9, 7, 11
Mauro Tedeschini, 0, 21, 24, 26, 27, 12, 12, 12, 12, 12, 12, 12
David Riondino, 12, 12, 6, 10, 12, 12, 11, 11, 12, 20, 21, 21
Andrea Iannuzzi, 6, 3, 3, 3, 16, 18, 18, 18, 18, 18, 18, 18
Francesco Piccolo, 0, 0, 0, 0, 0, 9, 12, 13, 32, 30, 26, 24
Arianna Ciccone, 5, 5, 5, 5, 13, 15, 15, 15, 15, 15, 15, 15
