participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415531606155
Dario Franceschini, 30, 40, 42, 46, 52, 53, 52, 59, 50, 54, 47, 32
Massimo Mantellini, 11, 14, 25, 34, 43, 39, 38, 52, 51, 50, 52, 36
Beppe Severgnini, 18, 17, 19, 12, 9, 6, 8, 19, 33, 43, 43, 43
Luca Sofri, 20, 27, 28, 26, 21, 20, 22, 22, 17, 12, 11, 13
Samuele Bersani, 10, 12, 21, 23, 18, 15, 14, 19, 21, 21, 17, 6
Mauro Tedeschini, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Massimiliano Panarari, 14, 15, 15, 15, 15, 2, 9, 12, 12, 11, 8, 8
Anna Masera, 15, 18, 17, 15, 6, 6, 6, 6, 7, 9, 12, 15
Walter Passerini, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
Sonia Peronaci, 9, 9, 7, 7, 4, 6, 9, 9, 9, 7, 6, 6
