participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415485706191
Beppe Severgnini, 140, 176, 174, 150, 123, 89, 62, 37, 28, 41, 38, 41
Anna Masera, 23, 35, 35, 36, 31, 21, 18, 13, 9, 16, 17, 15
Dario Franceschini, 43, 31, 24, 15, 15, 10, 16, 24, 23, 28, 24, 16
Luca Sofri, 34, 36, 34, 25, 25, 29, 14, 16, 15, 12, 12, 14
Massimo Mantellini, 9, 12, 14, 16, 24, 24, 20, 28, 21, 19, 16, 9
Mauro Tedeschini, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Francesco Piccolo, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 6, 6
Massimiliano Panarari, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Silvia Ballestra, 25, 12, 9, 8, 8, 6, 6, 8, 6, 6, 6, 6
Sonia Peronaci, 7, 7, 7, 7, 7, 9, 9, 9, 9, 9, 9, 9
