participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415286806160
Dario Franceschini, 294, 289, 262, 235, 272, 271, 275, 317, 322, 307, 272, 214
Luca Sofri, 120, 71, 28, 24, 40, 64, 75, 75, 65, 60, 53, 84
Beppe Severgnini, 48, 57, 31, 19, 27, 32, 58, 81, 88, 80, 68, 55
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Massimo Mantellini, 63, 40, 12, 7, 9, 6, 6, 4, 5, 12, 12, 23
Sonia Peronaci, 28, 21, 16, 14, 13, 13, 15, 14, 6, 8, 3, 3
Marino Sinibaldi, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Arianna Ciccone, 3, 4, 4, 3, 3, 6, 3, 3, 3, 11, 18, 18
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 9, 9
Aldo Cazzullo, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
