participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415183306141
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 21
Sonia Peronaci, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 12
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 9
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6
Marino Sinibaldi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Romana Petri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
