participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415341706133
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Marino Sinibaldi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Pietrangelo Buttafuoco, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Romana Petri, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Dario Franceschini, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6
Sonia Peronaci, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
Daria Bignardi, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Beppe Severgnini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 9
Aldo Cazzullo, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
