participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415184206188
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 21, 21
Sonia Peronaci, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 12, 12
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 9, 12
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 8, 14
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 9
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
Marino Sinibaldi, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3
Romana Petri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
