participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415268806145
Beppe Severgnini, 39, 40, 32, 37, 33, 31, 35, 34, 29, 27, 24, 26
Massimo Mantellini, 36, 42, 46, 47, 40, 40, 37, 24, 17, 11, 9, 9
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Dario Franceschini, 11, 15, 21, 28, 24, 17, 19, 13, 17, 20, 23, 40
Luca Sofri, 14, 13, 12, 12, 8, 6, 6, 3, 3, 3, 12, 57
Aldo Cazzullo, 3, 3, 3, 4, 6, 6, 6, 6, 11, 12, 12, 12
Massimiliano Panarari, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7
Anna Masera, 5, 1, 8, 9, 9, 13, 8, 6, 6, 6, 6, 6
Daria Bignardi, 9, 8, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Marino Sinibaldi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
