participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415303906166
Luca Sofri, 20, 53, 80, 115, 146, 137, 130, 104, 76, 68, 43, 33
Dario Franceschini, 65, 74, 87, 101, 107, 118, 125, 105, 76, 59, 39, 46
Massimo Mantellini, 15, 31, 40, 49, 53, 50, 82, 107, 102, 96, 64, 28
Beppe Severgnini, 48, 67, 58, 57, 56, 45, 50, 41, 31, 16, 16, 10
Silvia Ballestra, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21
Sonia Peronaci, 17, 18, 18, 20, 21, 19, 22, 21, 17, 8, 6, 9
Arianna Ciccone, 34, 6, 11, 9, 11, 13, 17, 10, 13, 20, 19, 18
Anna Masera, 6, 11, 15, 15, 12, 11, 9, 13, 19, 24, 20, 21
Marino Sinibaldi, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Andrea Iannuzzi, 5, 5, 5, 5, 5, 5, 9, 10, 12, 12, 7, 6
