participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415203106177
Dario Franceschini, 52, 79, 91, 91, 63, 39, 36, 30, 31, 49, 52, 46
Luca Sofri, 71, 77, 57, 43, 45, 41, 43, 64, 63, 53, 45, 21
Beppe Severgnini, 54, 57, 47, 36, 29, 31, 31, 31, 28, 18, 20, 18
Sonia Peronaci, 4, 14, 24, 34, 39, 28, 19, 14, 12, 12, 10, 9
Arianna Ciccone, 10, 14, 18, 21, 24, 28, 25, 20, 9, 7, 6, 11
Samuele Bersani, 12, 7, 7, 7, 7, 7, 7, 7, 4, 9, 9, 9
Romana Petri, 2, 2, 2, 3, 3, 3, 3, 3, 13, 15, 15, 15
Aldo Cazzullo, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
David Riondino, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Enrico Mentana, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
