participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415348906144
Luca Sofri, 1, 1, 1, 1, 2, 6, 9, 22, 33, 38, 92, 130
Dario Franceschini, 6, 6, 6, 6, 6, 6, 3, 23, 33, 45, 50, 35
Massimo Mantellini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 46, 76
Beppe Severgnini, 3, 3, 3, 9, 18, 18, 21, 16, 3, 3, 1, 2
Fulvio Ervas, 1, 1, 9, 17, 18, 18, 13, 4, 4, 4, 4, 4
Anna Masera, 1, 1, 1, 1, 1, 1, 3, 3, 14, 15, 26, 27
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Pietrangelo Buttafuoco, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Romana Petri, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
