participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415501006136
Luca Sofri, 22, 17, 11, 10, 20, 18, 18, 17, 15, 5, 4, 9
Mauro Tedeschini, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Massimiliano Panarari, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Walter Passerini, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8
Anna Masera, 9, 9, 9, 6, 6, 6, 6, 6, 6, 6, 6, 6
Dario Franceschini, 3, 2, 8, 9, 11, 13, 8, 7, 9, 3, 3, 3
Andrea Iannuzzi, 8, 8, 8, 8, 8, 8, 8, 8, 3, 3, 3, 3
Alberto Tessore, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Arianna Ciccone, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
